"name","short_description","apm_business_process","application_type","architecture_type","install_type","install_status","life_cycle_stage_status","life_cycle_stage","technology_stack","user_base","platform","last_change_date","owned_by","it_application_owner","sys_updated_by","business_criticality","emergency_tier","data_classification","certified","model_id"
"5RO_Brasil_Cien","The goal of the 5RO (5 Golden Rules) app is to increase the assurance of compliance with the 5 Golden Rules.

It is an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal constraints, documenting each of the rules with a photographic record.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"5RO_Brasil_RJ","The goal of the 5RO (5 Golden Rules) app is to increase the assurance of compliance with the 5 Golden Rules.

It is an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal constraints, documenting each of the rules with a photographic record.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_Brasil_SP","The goal of the 5RO (5 Golden Rules) app is to increase the assurance of compliance with the 5 Golden Rules.

It is an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal constraints, documenting each of the rules with a photographic record.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_Chile","The objective of 5RO (5 Golden Rules) is to increase the guarantee of compliance with the 5 Golden Rules. 
To this end, there is a website and an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal restrictions, documenting each of the rules with a geolocalised photographic record and time stamp. The use of the 5RO mobile application helps to improve the creation of the Safe Work Zone because:
- It guides the field operator by reminding him of each of the Golden Rules to comply with and forces him to pre-plan the work.
- Taking the photo forces the operator to ""review"" what has been done.
- The photo is available to ENEL technicians, the SPM and internal auditing; this makes the work auditable, which makes the worker more careful.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_Colombia","The goal of the 5RO (5 Golden Rules) app is to increase the assurance of compliance with the 5 Golden Rules.

It is an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal constraints, documenting each of the rules with a photographic record.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_IBERIA","""The objective of 5RO (5 Golden Rules) is to increase the guarantee of compliance with the 5 Golden Rules.

To this end, there is a website and an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal restrictions, documenting each of the rules with a geolocalised photographic record and time stamp.

The use of the 5RO mobile application helps to improve the creation of the Safe Work Zone because:
- It guides the field operator by reminding him of each of the Golden Rules to comply with and forces him to pre-plan the work.
- Taking the photo forces the operator to ""review"" what has been done.
- The photo is available to ENDESA technicians, the SPM and internal audit; this makes the work auditable, which makes the worker more careful.
- It fosters a mobile environment as it resides on each device and allows working without network connection.
- It is a simple and flexible tool, designed to allow integration with other tools"".","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_ITALY","The objective of 5RO (5 Golden Rules) is to increase the guarantee of compliance with the 5 Golden Rules. 
To this end, there is a website and an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal restrictions, documenting each of the rules with a geolocalised photographic record and time stamp. The use of the 5RO mobile application helps to improve the creation of the Safe Work Zone because:
- It guides the field operator by reminding him of each of the Golden Rules to comply with and forces him to pre-plan the work.
- Taking the photo forces the operator to ""review"" what has been done.
- The photo is available to Enel technicians, the SPM and internal auditing; this makes the work auditable, which makes the worker more careful.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"5RO_Peru","The goal of the 5RO (5 Golden Rules) app is to increase the assurance of compliance with the 5 Golden Rules.

It is an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal constraints, documenting each of the rules with a photographic record.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"5RO_ROMANIA","The objective of 5RO (5 Golden Rules) is to increase the guarantee of compliance with the 5 Golden Rules.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"5RO_ROMANIA Mobile","Android mobile aplication that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal restrictions, documenting each of the rules with a geolocalised photographic record and time stamp.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"5RO_SOUTH AMERICA","""The objective of 5RO (5 Golden Rules) is to increase the guarantee of compliance with the 5 Golden Rules. 
To this end, there is a website and an APP that guides the user in the creation of the Work Zone through a series of screens imposing a sequence of operations limited by functional and temporal restrictions, documenting each of the rules with a geolocalised photographic record and time stamp. The use of the 5RO mobile application helps to improve the creation of the Safe Work Zone because:
- It guides the field operator by reminding him of each of the Golden Rules to comply with and forces him to pre-plan the work.
- Taking the photo forces the operator to ""review"" what has been done.
- The photo is available to ENDESA technicians, the SPM and internal auditing; this makes the work auditable, which makes the worker more careful"".","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"730 aziendale","The application allows you to manage Direct Assistance to acquire the 730 report data of eligible employees/managers, calculate the report and provide the debit/credit amounts to the payroll. It also provides the Model 770 procedure with the data required for the company's report.","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"770 consolidato","It is used to produce the national consolidated 770 at company level on an annual basis. It produces the simplified model and the ordinary model with some summary data. The application handles the standard ministerial format as input. The result is sent directly to the Internal Revenue Service.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"@Risk","Application for Risk Mgmt.","","","","","Retired","","","","","","","","","AF57388","","","","falso",""
"@Risk / DecisionTools","@RISK  es un paquete de análisis y optimización de riesgo utilizado en comercialización de la energía para el análisis de escenarios diversos de contratación y de contribución para los respaldos por contratos para la disponibilidad diaria, entre otras funciones, trabaja asociado con Excel para la optimización de series y con eviews.","","COTS","","","Retired","","","","","","","","","AF57388","","","","falso",""
"ABB 800xa","ABB 800xa for Melody.
ABB Ability™ System 800xA® is a DCS (Distributed Control System) and also an Electrical Control System, a Safety system and a collaboration enabler with the capacity to improve engineering efficiency, operator performance and asset utilization.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
